listing_id,published_at,closed_at,status,deal_type,city,district,address,lat,lon,rooms,floor,floors_total,area_total,area_kitchen,price,currency,price_uah,agent_id,agency,contact_phone,source,description
L100105,2024-01-11,NA,active,sale,Odesa,Kiiivskyi,"vul. Heroiv, 132",46.449168,30.738138,5,20,24,108,25,5842216,UAH,5842216,AG4673,PrimeEstate,380604069263,portal_b,Comfortable 5-room apartment in Kiiivskyi district. Total area 108 sq.m.
L100106,2024-03-22,2024-04-16,closed,sale,Odesa,Suvorovskyi,"vul. Shevchenka, 68",NA,30.689479,3,1,7,48,10,64738,USD,2427675,AG5395,PrimeEstate,380965373928,portal_c,"Modern design, all amenities. Suvorovskyi, 48 sq.m."
L100107,2024-04-18,NA,active,rent,Odesa,Malynovskyi,"vul. Shevchenka, 90",46.488352,30.754218,4,15,16,53,11,463,USD,17362,NA,UrbanHouse,380946088240,portal_c,Comfortable 4-room apartment in Malynovskyi district. Total area 53 sq.m.
L100108,2024-01-16,NA,active,rent,Lviv,Sykhivskyi,"vul. Sichovykh Striltsiv, 66",49.834588,24.005963,1,6,16,71,10,450,USD,16875,AG3343,UrbanHouse,380611338693,portal_b,Comfortable 1-room apartment in Sykhivskyi district. Total area 71 sq.m.
L100109,2024-05-25,2024-06-25,closed,rent,Kyiv,Desnianskyi,"vul. Shevchenka, 26",50.520596,30.486781,1,6,7,51,10,12977,UAH,12977,NA,HomeCenter,380615411093,portal_a,"Great location in Kyiv. 1 rooms, 6 floor. Well renovated."
L100110,2024-03-01,NA,active,rent,Lviv,Lychakivskyi,"vul. Peremohy, 32",49.800711,24.007377,5,3,8,32,6,7160,UAH,7160,AG1954,CityRealty,380745121180,portal_a,"Spacious apartment near metro. 32 sq.m, 5 rooms. Excellent condition."
L100111,2024-06-12,2024-08-01,closed,sale,Lviv,Lychakivskyi,"vul. Teatralna, 149",49.873521,23.99848,3,14,23,86,18,3891627,UAH,3891627,AG6719,PrimeEstate,380586250153,portal_c,"Modern design, all amenities. Lychakivskyi, 86 sq.m."
L100112,2024-02-27,2024-03-03,closed,sale,Lviv,Shevchenkivskyi,"vul. Lesi Ukrainky, 32",49.834952,24.041632,4,8,11,106,26,107728,EUR,4395302,NA,NA,380933812932,portal_a,"Modern design, all amenities. Shevchenkivskyi, 106 sq.m."
L100113,2024-03-24,NA,withdrawn,rent,Odesa,Prymorskyi,"vul. Franka, 133",46.529542,30.698657,3,1,23,60,13,354,EUR,14443,AG1485,PrimeEstate,380542686815,portal_c,"Great location in Odesa. 3 rooms, 1 floor. Well renovated."
L100114,2024-05-05,NA,active,sale,Lviv,Sykhivskyi,"vul. Mira, 53",NA,24.046794,3,7,24,51,8,2254262,UAH,2254262,NA,NA,380903263617,portal_a,"Perfect for families. 3-bedroom apartment, 7/24 floor."
L100115,2024-02-11,NA,active,rent,Lviv,Lychakivskyi,"vul. Lesi Ukrainky, 141",49.867817,24.037679,1,7,15,76,17,491,EUR,20033,AG7520,UrbanHouse,380819956542,portal_a,Comfortable 1-room apartment in Lychakivskyi district. Total area 76 sq.m.
L100116,2024-01-03,2024-01-11,closed,rent,Kyiv,Pecherskyi,"vul. Heroiv, 149",50.403187,30.471799,1,10,21,81,19,404,EUR,16483,AG8530,RealtyPro,380793916740,portal_a,"Great location in Kyiv. 1 rooms, 10 floor. Well renovated."
L100117,2024-02-17,NA,active,rent,Kyiv,Obolonskyi,"vul. Franka, 112",50.471555,30.593062,1,10,24,94,19,22148,UAH,22148,NA,NA,380951995483,portal_b,"Spacious apartment near metro. 94 sq.m, 1 rooms. Excellent condition."
L100118,2024-03-07,NA,active,sale,Odesa,Kiiivskyi,"vul. Peremohy, 102",46.519842,30.714796,2,12,14,39,8,36693,EUR,1497074,NA,NA,380727060855,portal_a,Comfortable 2-room apartment in Kiiivskyi district. Total area 39 sq.m.
L100119,2024-05-27,2024-07-18,closed,rent,Lviv,Frankivskyi,"vul. Teatralna, 147",49.859406,24.034607,3,7,11,95,22,826,USD,30975,AG5522,CityRealty,380957086033,portal_c,"Great location in Lviv. 3 rooms, 7 floor. Well renovated."
L100120,2024-04-30,NA,active,rent,Lviv,Halytskyi,"vul. Teatralna, 62",49.872127,24.003405,5,9,18,64,11,407,USD,15262,AG7025,HomeCenter,380566600446,portal_b,"Spacious apartment near metro. 64 sq.m, 5 rooms. Excellent condition."
L100121,2024-03-26,NA,active,rent,Kyiv,Obolonskyi,"vul. Khreshchatyk, 17",NA,30.463292,4,4,21,78,13,447,USD,16762,AG1681,EstateGroup,380605471868,portal_b,Comfortable 4-room apartment in Obolonskyi district. Total area 78 sq.m.
L100122,2024-03-22,NA,active,rent,Kiyv,Desnianskyi,"vul. Khreshchatyk, 93",50.445093,30.502842,5,5,24,156,NA,1099,EUR,44839,AG9194,RealtyPro,380973704711,portal_a,"Spacious apartment near metro. 156 sq.m, 5 rooms. Excellent condition."
L100123,2024-02-18,2024-02-25,closed,rent,Kyiv,Solomianskyi,"vul. Mira, 80",50.44204,30.586609,1,6,9,57,12,13443,UAH,13443,AG6103,HomeCenter,380606185165,portal_a,"Great location in Kyiv. 1 rooms, 6 floor. Well renovated."
L100124,2024-05-28,NA,active,rent,Kyiv,Obolonskyi,"vul. Teatralna, 83",50.381443,30.512108,4,11,16,32,8,NA,UAH,NA,AG2520,RealtyPro,380847489956,portal_a,Comfortable 4-room apartment in Obolonskyi district. Total area 32 sq.m.
L100125,2024-03-29,NA,active,rent,Odesa,Prymorskyi,"vul. Franka, 98",46.524131,30.766475,4,12,12,36,7,263,EUR,10730,AG9718,HomeCenter,380532539143,portal_a,Comfortable 4-room apartment in Prymorskyi district. Total area 36 sq.m.
L100126,2024-03-18,NA,active,sale,Kyiv,Sviatoshynskyi,"vul. Heroiv, 60",50.427335,NA,3,21,25,41,10,2048472,UAH,2048472,AG6967,RealtyPro,380958358905,portal_a,"Spacious apartment near metro. 41 sq.m, 3 rooms. Excellent condition."
L100127,2024-05-08,2024-07-02,closed,rent,Lviv,Sykhivskyi,"vul. Teatralna, 4",49.829294,24.065024,2,5,7,85,19,26082,UAH,26082,AG2342,PrimeEstate,380962253756,portal_b,"Great location in Lviv. 2 rooms, 5 floor. Well renovated."
L100128,2024-02-20,NA,active,rent,Lviv,Sykhivskyi,"vul. Bandery, 40",49.799926,24.027645,4,23,25,49,12,282,USD,10575,AG4161,CityRealty,380789432330,portal_c,Comfortable 4-room apartment in Sykhivskyi district. Total area 49 sq.m.
L100129,2024-06-12,2024-07-03,closed,rent,Kyiv,Desnianskyi,"vul. Shevchenka, 53",50.484819,30.490638,5,5,6,85,NA,22162,UAH,22162,AG7440,CityRealty,380889444088,portal_c,"Great location in Kyiv. 5 rooms, 5 floor. Well renovated."
L100130,2024-06-27,NA,active,rent,Kyiv,Darnytskyi,"vul. Franka, 42",50.443344,30.56191,2,13,22,82,12,680,USD,25500,AG1857,HomeCenter,380596694701,portal_a,Comfortable 2-room apartment in Darnytskyi district. Total area 82 sq.m.
L100131,2024-02-21,2024-03-18,closed,rent,Lviv,Frankivskyi,"vul. Shevchenka, 75",49.82907,24.017194,3,12,14,41,5,335,USD,12562,AG7672,HomeCenter,380563598265,portal_b,"Great location in Lviv. 3 rooms, 12 floor. Well renovated."
L100132,2024-01-30,NA,active,rent,Kyiv,Dniprovskyi,"vul. Sichovykh Striltsiv, 57",50.429715,30.513292,4,20,20,67,12,17034,UAH,17034,NA,NA,380538716781,portal_c,"Modern design, all amenities. Dniprovskyi, 67 sq.m."
L100133,2024-05-29,NA,active,sale,Kyiv,Obolonskyi,"vul. Shevchenka, 51",50.382455,30.459505,3,9,20,144,25,159172,EUR,6494218,AG4029,PrimeEstate,380934351525,portal_b,"Modern design, all amenities. Obolonskyi, 144 sq.m."
L100134,2024-03-07,NA,active,rent,Lviv,Shevchenkivskyi,"vul. Shevchenka, 59",NA,24.06915,5,1,10,59,9,406,EUR,16565,AG3767,HomeCenter,380685038969,portal_b,"Great location in Lviv. 5 rooms, 1 floor. Well renovated."
L100135,2024-01-18,NA,active,rent,Lviv,Lychakivskyi,"vul. Parkova, 51",49.857271,24.008162,2,17,24,53,8,477,USD,17888,AG1672,CityRealty,380654776076,portal_a,"Perfect for families. 2-bedroom apartment, 17/24 floor."
L100136,2024-06-16,2024-07-30,closed,sale,Lviv,Sykhivskyi,"vul. Heroiv, 79",49.799887,24.059526,2,1,22,71,10,77570,EUR,3164856,AG3244,CityRealty,380631688372,portal_b,Comfortable 2-room apartment in Sykhivskyi district. Total area 71 sq.m.
L100137,2024-06-13,NA,active,rent,Kyiv,Darnytskyi,"vul. Lesi Ukrainky, 118",50.445811,30.566587,1,4,8,43,10,324,USD,NA,AG6779,RealtyPro,380594982294,portal_c,"Perfect for families. 1-bedroom apartment, 4/8 floor."
L100138,2024-05-15,NA,active,rent,Odesa,Prymorskyi,"vul. Soborna, 87",46.483815,30.720171,4,14,17,105,24,815,USD,30562,AG8197,EstateGroup,380542933960,portal_b,Comfortable 4-room apartment in Prymorskyi district. Total area 105 sq.m.
L100139,2024-02-09,NA,active,rent,Lwiv,Frankivskyi,"vul. Heroiv, 53",49.867965,24.000515,5,16,19,42,NA,364,USD,13650,AG9253,RealtyPro,380716025139,portal_a,"Modern design, all amenities. Frankivskyi, 42 sq.m."
L100140,2024-03-03,NA,closed,rent,Lviv,Frankivskyi,"vul. Soborna, 25",49.866714,24.040201,1,5,9,NA,NA,837,USD,NA,AG5174,HomeCenter,380897881263,portal_a,"Modern design, all amenities. Frankivskyi, 120 sq.m."
L100141,2024-05-21,NA,active,rent,Kyiv,Podilskyi,"vul. Sichovykh Striltsiv, 17",50.485653,30.45195,1,5,13,29,5,133,EUR,5426,NA,NA,380824482851,portal_a,"Modern design, all amenities. Podilskyi, 29 sq.m."
L100142,2024-03-16,2024-04-11,closed,rent,Kyiv,Obolonskyi,"vul. Parkova, 9",50.480796,30.541587,3,7,20,80,17,21360,UAH,21360,AG9973,HomeCenter,380553304846,portal_c,"Spacious apartment near metro. 80 sq.m, 3 rooms. Excellent condition."
L100143,2024-01-03,NA,active,sale,Lviv,Sykhivskyi,"vul. Soborna, 87",49.861763,NA,1,5,6,52,NA,62041,EUR,2531273,NA,NA,380549083414,portal_b,Comfortable 1-room apartment in Sykhivskyi district. Total area 52 sq.m.
L100144,2024-03-12,NA,active,rent,Lviv,Sykhivskyi,"vul. Heroiv, 39",49.86966,24.060902,2,19,24,69,15,18497,UAH,18497,AG9752,HomeCenter,380849724211,portal_a,"Spacious apartment near metro. 69 sq.m, 2 rooms. Excellent condition."
L100145,2024-04-06,NA,active,sale,Lviv,Sykhivskyi,"vul. Franka, 31",49.854852,24.03211,4,1,5,140,28,157762,EUR,6436690,NA,NA,380783197803,portal_b,Comfortable 4-room apartment in Sykhivskyi district. Total area 140 sq.m.
L100146,2024-01-24,2024-03-06,closed,sale,Odesa,Malynovskyi,"vul. Franka, 37",NA,30.741626,2,1,6,70,NA,92771,EUR,3785057,AG6617,PrimeEstate,380776161120,portal_b,"Modern design, all amenities. Malynovskyi, 70 sq.m."
L100147,2024-06-08,2024-08-05,closed,rent,Kyiv,Podilskyi,"vul. Parkova, 144",50.410783,30.520264,2,4,24,115,16,1022,USD,38325,NA,HomeCenter,380818429083,portal_c,"Great location in Kyiv. 2 rooms, 4 floor. Well renovated."
L100148,2024-05-10,NA,active,rent,Odesa,Suvorovskyi,"vul. Teatralna, 46",46.482346,NA,3,5,16,55,NA,11344,UAH,11344,NA,NA,380864446991,portal_b,"Modern design, all amenities. Suvorovskyi, 55 sq.m."
L100149,2024-04-02,2024-05-13,closed,rent,Kyiv,Sviatoshynskyi,"vul. Parkova, 38",NA,30.566666,5,3,23,49,9,354,USD,13275,AG2229,RealtyPro,380898043007,portal_c,Comfortable 5-room apartment in Sviatoshynskyi district. Total area 49 sq.m.
L100150,2024-02-05,2024-02-21,closed,sale,Kyiv,Dniprovskyi,"vul. Franka, 132",NA,30.496211,4,7,11,68,12,3026372,UAH,3026372,AG9875,UrbanHouse,380831385256,portal_b,"Modern design, all amenities. Dniprovskyi, 68 sq.m."
L100151,2024-02-27,NA,active,rent,Kyiv,Obolonskyi,"vul. Khreshchatyk, 126",50.491784,30.595231,3,1,20,42,7,12964,UAH,12964,NA,NA,380546400036,portal_b,"Great location in Kyiv. 3 rooms, 1 floor. Well renovated."
L100152,2024-05-25,NA,active,rent,Odesa,Kiiivskyi,"vul. Bandery, 32",46.482658,NA,4,15,22,65,NA,15959,UAH,15959,AG3923,EstateGroup,380839287713,portal_a,"Great location in Odesa. 4 rooms, 15 floor. Well renovated."
L100153,2024-01-12,2024-01-16,closed,rent,Lviv,Sykhivskyi,"vul. Lesi Ukrainky, 73",49.831199,23.99535,3,7,13,25,4,206,USD,7725,AG8222,RealtyPro,380974737476,portal_b,"Spacious apartment near metro. 25 sq.m, 3 rooms. Excellent condition."
L100154,2024-01-23,2024-03-13,closed,sale,Kyiv,Desnianskyi,"vul. Lesi Ukrainky, 92",50.476368,30.514284,2,3,6,32,4,45684,USD,1713150,AG2346,RealtyPro,380682418445,portal_a,"Modern design, all amenities. Desnianskyi, 32 sq.m."
L100155,2024-06-21,NA,active,rent,Odesa,Prymorskyi,"vul. Bandery, 116",46.452442,NA,4,9,10,45,9,10217,UAH,10217,AG1478,HomeCenter,380626207729,portal_a,"Spacious apartment near metro. 45 sq.m, 4 rooms. Excellent condition."
L100156,2024-02-18,NA,active,sale,Lviv,Halytskyi,"vul. Shevchenka, 60",49.872088,23.994486,1,2,5,45,NA,41252,EUR,1683082,AG2679,CityRealty,380919904607,portal_a,"Spacious apartment near metro. 45 sq.m, 1 rooms. Excellent condition."
L100157,2024-02-13,NA,active,rent,Odesa,Prymorskyi,"vul. Parkova, 53",46.460718,30.763125,1,6,12,93,14,23585,UAH,23585,AG1631,PrimeEstate,380639757939,portal_b,"Perfect for families. 1-bedroom apartment, 6/12 floor."
L100158,2024-03-12,NA,active,rent,Lviv,Lychakivskyi,"vul. Lesi Ukrainky, 140",NA,24.050789,3,2,7,64,13,451,USD,NA,NA,CityRealty,380662009824,portal_c,Comfortable 3-room apartment in Lychakivskyi district. Total area 64 sq.m.
L100159,2024-06-03,2024-06-17,withdrawn,sale,Odesa,Prymorskyi,"vul. Peremohy, 62",46.523798,30.766719,2,6,6,33,5,30963,EUR,1263290,NA,NA,380704590987,portal_c,Comfortable 2-room apartment in Prymorskyi district. Total area 33 sq.m.
L100160,2024-05-25,NA,active,sale,Kyiv,Shevchenkivskyi,"vul. Sichovykh Striltsiv, 37",50.429967,30.577941,3,2,6,115,25,5980931,UAH,5980931,AG5050,HomeCenter,380552455523,portal_a,"Spacious apartment near metro. 115 sq.m, 3 rooms. Excellent condition."
L100161,2024-01-02,2024-02-11,closed,rent,Lviv,Lychakivskyi,"vul. Sichovykh Striltsiv, 100",49.861124,NA,2,6,6,113,21,669,EUR,27295,AG1683,CityRealty,380555228595,portal_b,Comfortable 2-room apartment in Lychakivskyi district. Total area 113 sq.m.
L100162,2024-05-23,NA,active,rent,Odesa,Suvorovskyi,"vul. Mira, 43",46.47827,30.713746,5,8,23,84,18,451,USD,16912,AG5048,RealtyPro,380784913601,portal_b,"Modern design, all amenities. Suvorovskyi, 84 sq.m."
L100163,2024-05-04,NA,active,sale,Lviv,Shevchenkivskyi,"vul. Parkova, 96",NA,24.0022,5,16,19,95,16,134732,USD,5052450,AG8254,UrbanHouse,380642467685,portal_b,Comfortable 5-room apartment in Shevchenkivskyi district. Total area 95 sq.m.
L100164,2024-02-10,NA,active,rent,Odesa,Kiiivskyi,"vul. Bandery, 51",46.493788,30.759441,4,14,24,31,4,149,EUR,6079,NA,EstateGroup,380815685275,portal_a,Comfortable 4-room apartment in Kiiivskyi district. Total area 31 sq.m.
L100165,2024-06-11,NA,active,sale,Kyiv,Dniprovskyi,"vul. Bandery, 8",50.429937,30.593511,1,6,7,45,10,56780,EUR,2316624,AG9574,EstateGroup,380953120609,portal_b,Comfortable 1-room apartment in Dniprovskyi district. Total area 45 sq.m.
L100166,2024-06-10,NA,active,sale,Odesa,Malynovskyi,"vul. Franka, 6",46.433498,30.766911,4,7,13,97,19,4834944,UAH,NA,AG3032,RealtyPro,380903960014,portal_b,"Modern design, all amenities. Malynovskyi, 97 sq.m."
L100167,2024-05-24,NA,active,rent,Odesa,Malynovskyi,"vul. Teatralna, 88",46.488069,30.750535,4,4,21,102,22,540,EUR,22032,NA,RealtyPro,380587738554,portal_b,"Perfect for families. 4-bedroom apartment, 4/21 floor."
L100168,2024-01-01,NA,active,rent,Kyiv,Darnytskyi,"vul. Sichovykh Striltsiv, 106",50.510105,30.556414,3,7,17,75,18,17396,UAH,17396,AG2642,HomeCenter,380947206031,portal_b,"Perfect for families. 3-bedroom apartment, 7/17 floor."
L100169,2024-06-05,NA,active,rent,Odesa,Prymorskyi,"vul. Bandery, 139",46.458271,30.758027,4,2,7,51,6,363,EUR,NA,NA,NA,380866983328,portal_c,"Spacious apartment near metro. 51 sq.m, 4 rooms. Excellent condition."
L100170,2024-03-11,2024-03-31,withdrawn,rent,Lviv,Sykhivskyi,"vul. Soborna, 48",49.865764,24.056614,3,19,23,106,20,25516,UAH,25516,AG2642,CityRealty,380549138222,portal_b,Comfortable 3-room apartment in Sykhivskyi district. Total area 106 sq.m.
L100171,2024-01-06,NA,withdrawn,sale,Lviv,Sykhivskyi,"vul. Sichovykh Striltsiv, 114",49.842603,NA,5,1,13,NA,NA,80717,USD,3026888,AG6699,UrbanHouse,380547546760,portal_a,"Great location in Lviv. 5 rooms, 1 floor. Well renovated."
L100172,2024-03-19,NA,withdrawn,rent,Kyiv,Sviatoshynskyi,"vul. Mira, 129",50.421098,30.56887,1,5,19,32,7,201,USD,7538,AG7603,UrbanHouse,380513505226,portal_c,"Modern design, all amenities. Sviatoshynskyi, 32 sq.m."
L100173,2024-06-16,2024-08-15,closed,rent,Kyiv,Holosiivskyi,"vul. Bandery, 109",50.430875,30.525994,4,15,19,57,12,365,USD,13688,AG1223,RealtyPro,380981118155,portal_c,"Modern design, all amenities. Holosiivskyi, 57 sq.m."
L100174,2024-04-06,NA,withdrawn,rent,Lviv,Shevchenkivskyi,"vul. Bandery, 96",49.843715,24.002209,1,2,25,54,11,14120,UAH,14120,AG8512,HomeCenter,380626897518,portal_b,"Great location in Lviv. 1 rooms, 2 floor. Well renovated."
L100175,2024-01-08,NA,active,rent,Lviv,Shevchenkivskyi,"vul. Khreshchatyk, 98",NA,24.048289,4,1,20,96,14,859,USD,NA,AG2946,EstateGroup,380952142525,portal_a,"Modern design, all amenities. Shevchenkivskyi, 96 sq.m."
L100176,2024-03-31,NA,active,rent,Kyiv,Dniprovskyi,"vul. Sichovykh Striltsiv, 93",50.491099,30.53244,1,7,10,45,8,298,EUR,12158,AG1433,HomeCenter,380747649927,portal_c,"Modern design, all amenities. Dniprovskyi, 45 sq.m."
L100177,2024-06-16,NA,active,rent,Lviv,Lychakivskyi,"vul. Heroiv, 83",49.850193,23.992723,5,10,17,39,8,288,USD,10800,AG4820,PrimeEstate,380758436505,portal_c,"Great location in Lviv. 5 rooms, 10 floor. Well renovated."
L100178,2024-01-22,NA,withdrawn,rent,Kyiv,Pecherskyi,"vul. Heroiv, 70",50.446141,30.478202,1,9,24,75,14,413,USD,NA,NA,NA,380568949140,portal_a,"Perfect for families. 1-bedroom apartment, 9/24 floor."
L100179,2024-05-09,NA,active,rent,Odesa,Malynovskyi,"vul. Peremohy, 53",46.495923,30.763909,1,8,12,32,5,8207,UAH,8207,AG9327,HomeCenter,380897212788,portal_b,"Modern design, all amenities. Malynovskyi, 32 sq.m."
L100180,2024-06-29,2024-08-22,closed,rent,Odesa,Kiiivskyi,"vul. Peremohy, 80",46.461229,30.695953,5,6,20,42,10,12232,UAH,12232,AG6721,CityRealty,380718651183,portal_a,Comfortable 5-room apartment in Kiiivskyi district. Total area 42 sq.m.
L100181,2024-06-26,NA,active,rent,Kyiv,Obolonskyi,"vul. Peremohy, 102",50.40528,30.468943,5,4,7,40,8,219,EUR,8935,AG9401,RealtyPro,380954621748,portal_a,Comfortable 5-room apartment in Obolonskyi district. Total area 40 sq.m.
L100182,2024-03-14,NA,active,rent,Lviv,Halytskyi,"vul. Parkova, 142",49.848725,24.037633,3,16,24,54,10,14228,UAH,14228,NA,NA,380603551976,portal_a,Comfortable 3-room apartment in Halytskyi district. Total area 54 sq.m.
L100183,2024-04-16,NA,withdrawn,rent,Lviv,Sykhivskyi,"vul. Mira, 67",49.817818,24.067762,5,7,7,82,15,21445,UAH,21445,AG1048,PrimeEstate,380551137600,portal_b,Comfortable 5-room apartment in Sykhivskyi district. Total area 82 sq.m.
L100184,2024-04-21,2024-06-18,closed,sale,Lviv,Sykhivskyi,"vul. Parkova, 39",49.833215,NA,5,5,9,100,NA,3710434,UAH,3710434,NA,HomeCenter,380671220408,portal_a,"Spacious apartment near metro. 100 sq.m, 5 rooms. Excellent condition."
L100185,2024-01-10,NA,withdrawn,rent,Odesa,Prymorskyi,"vul. Teatralna, 53",46.494901,30.71218,2,17,25,64,11,390,EUR,15912,AG5249,RealtyPro,380992839336,portal_b,"Spacious apartment near metro. 64 sq.m, 2 rooms. Excellent condition."
L100186,2024-05-18,NA,active,rent,Lviv,Frankivskyi,"vul. Mira, 61",49.824699,24.029729,3,11,13,132,19,868,USD,32550,AG9665,HomeCenter,380775093928,portal_c,"Modern design, all amenities. Frankivskyi, 132 sq.m."
L100187,2024-03-18,NA,active,sale,Kyiv,Podilskyi,"vul. Peremohy, 93",50.470957,30.530933,3,1,16,42,7,1949195,UAH,1949195,AG1467,RealtyPro,380966556585,portal_c,"Great location in Kyiv. 3 rooms, 1 floor. Well renovated."
L100188,2024-06-07,2024-07-18,closed,rent,Odesa,Kiiivskyi,"vul. Khreshchatyk, 42",46.43405,30.699955,4,11,23,57,10,299,EUR,12199,NA,NA,380623371352,portal_a,"Spacious apartment near metro. 57 sq.m, 4 rooms. Excellent condition."
L100189,2024-02-04,NA,closed,rent,Kyiv,Podilskyi,"vul. Parkova, 125",50.416077,30.464767,1,8,8,46,9,12868,UAH,12868,NA,NA,380773794172,portal_c,Comfortable 1-room apartment in Podilskyi district. Total area 46 sq.m.
L100190,2024-02-02,NA,active,rent,Lviv,Shevchenkivskyi,"vul. Khreshchatyk, 89",49.832869,24.066211,4,12,23,58,8,11779,UAH,11779,AG7411,RealtyPro,380646539682,portal_b,"Perfect for families. 4-bedroom apartment, 12/23 floor."
L100191,2024-03-20,NA,active,rent,Kyiv,Desnianskyi,"vul. Teatralna, 106",50.408001,30.565928,2,2,5,71,14,460,USD,17250,AG2356,PrimeEstate,380911041723,portal_a,"Spacious apartment near metro. 71 sq.m, 2 rooms. Excellent condition."
L100192,2024-04-27,2024-05-16,closed,sale,Kyiv,Sviatoshynskyi,"vul. Mira, 8",50.466907,30.588695,1,1,13,39,8,47189,EUR,1925311,AG1523,RealtyPro,380922221300,portal_c,"Perfect for families. 1-bedroom apartment, 1/13 floor."
L100193,2024-05-07,2024-05-11,closed,rent,Kyiv,Sviatoshynskyi,"vul. Khreshchatyk, 13",50.438171,30.584214,4,15,24,71,15,20419,UAH,20419,AG7727,EstateGroup,380814086160,portal_c,"Modern design, all amenities. Sviatoshynskyi, 71 sq.m."
L100194,2024-05-04,NA,active,sale,Odesa,Prymorskyi,"vul. Peremohy, 5",46.444323,30.739286,5,9,13,56,10,79037,USD,2963888,AG6270,UrbanHouse,380907389327,portal_a,"Perfect for families. 5-bedroom apartment, 9/13 floor."
L100195,2024-03-28,2024-04-20,closed,sale,Odesa,Prymorskyi,"vul. Sichovykh Striltsiv, 104",46.458674,30.767536,3,8,14,77,13,3432851,UAH,3432851,AG7999,UrbanHouse,380611456367,portal_b,Comfortable 3-room apartment in Prymorskyi district. Total area 77 sq.m.
L100196,2024-04-10,2024-05-29,closed,rent,Kyiv,Darnytskyi,"vul. Lesi Ukrainky, 37",50.458167,NA,3,11,17,43,8,8430,UAH,8430,AG3898,HomeCenter,380701320857,portal_a,"Perfect for families. 3-bedroom apartment, 11/17 floor."
L100197,2024-04-02,NA,active,sale,Odesa,Kiiivskyi,"vul. Franka, 78",46.467735,30.748369,1,10,18,78,10,3565797,UAH,3565797,AG7346,UrbanHouse,380754999848,portal_b,"Modern design, all amenities. Kiiivskyi, 78 sq.m."
L100198,2024-03-07,2024-04-19,withdrawn,rent,Odesa,Kiiivskyi,"vul. Franka, 75",NA,30.70783,4,3,14,74,NA,490,EUR,19992,AG7197,RealtyPro,380924479068,portal_c,Comfortable 4-room apartment in Kiiivskyi district. Total area 74 sq.m.
